,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,134.62,2026-03-27,147.68,2026-02-27,-8.85,134.29,2026-03-27,0.25,9.97,148.72,2026-02-26,-9.48,134.29,2026-03-27,0.25,10.75,148.72,2026-02-26,-9.48,133.1,2025-11-21,1.14,11.74,148.72,2026-02-26,-9.48,99.03,2025-04-07,35.93,50.17,148.72,2026-02-26,-9.48,134.29,2026-03-27,0.25,10.75,148.72,2026-02-26,-9.48,84.44,2023-10-27,59.43,76.13
VOO,582.96,2026-03-27,633.34,2026-03-02,-7.95,582.03,2026-03-27,0.16,8.82,641.81,2026-01-28,-9.17,582.03,2026-03-27,0.16,10.27,641.81,2026-01-28,-9.17,582.03,2026-03-27,0.16,10.27,641.81,2026-01-28,-9.17,438.94,2025-04-07,32.81,46.22,641.81,2026-01-28,-9.17,582.03,2026-03-27,0.16,10.27,641.81,2026-01-28,-9.17,357.4,2023-05-04,63.11,79.58
VTI,313.09,2026-03-27,340.13,2026-03-02,-7.95,312.5,2026-03-27,0.19,8.84,344.42,2026-01-28,-9.1,312.5,2026-03-27,0.19,10.21,344.42,2026-01-28,-9.1,312.5,2026-03-27,0.19,10.21,344.42,2026-01-28,-9.1,234.39,2025-04-07,33.58,46.94,344.42,2026-01-28,-9.1,312.5,2026-03-27,0.19,10.21,344.42,2026-01-28,-9.1,192.88,2023-05-04,62.32,78.56
SOXX,323.48,2026-03-27,353.81,2026-02-27,-8.57,316.03,2026-03-09,2.36,11.96,368.59,2026-02-25,-12.24,300.92,2025-12-31,7.5,22.49,368.59,2026-02-25,-12.24,259.9,2025-11-21,24.46,41.82,368.59,2026-02-25,-12.24,147.37,2025-04-07,119.5,150.12,368.59,2026-02-25,-12.24,308.37,2026-01-02,4.9,19.53,368.59,2026-02-25,-12.24,128.82,2023-04-27,151.11,186.13
