,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,153.72,2026-05-07,155.31,2026-05-07,-1.02,143.57,2026-04-09,7.07,8.18,155.31,2026-05-07,-1.02,133.65,2026-03-30,15.02,16.21,155.31,2026-05-07,-1.02,133.1,2025-11-21,15.49,16.69,155.31,2026-05-07,-1.02,115.28,2025-05-07,33.35,34.72,155.31,2026-05-07,-1.02,133.65,2026-03-30,15.02,16.21,155.31,2026-05-07,-1.02,84.44,2023-10-27,82.05,83.93
VOO,672.54,2026-05-07,676.76,2026-05-07,-0.62,619.4,2026-04-09,8.58,9.26,676.76,2026-05-07,-0.62,578.46,2026-03-30,16.26,16.99,676.76,2026-05-07,-0.62,578.46,2026-03-30,16.26,16.99,676.76,2026-05-07,-0.62,505.05,2025-05-07,33.16,34.0,676.76,2026-05-07,-0.62,578.46,2026-03-30,16.26,16.99,676.76,2026-05-07,-0.62,360.81,2023-05-10,86.4,87.57
VTI,360.2,2026-05-07,362.72,2026-05-07,-0.69,332.44,2026-04-09,8.35,9.11,362.72,2026-05-07,-0.69,310.4,2026-03-30,16.04,16.86,362.72,2026-05-07,-0.69,310.4,2026-03-30,16.04,16.86,362.72,2026-05-07,-0.69,270.38,2025-05-07,33.22,34.15,362.72,2026-05-07,-0.69,310.4,2026-03-30,16.04,16.86,362.72,2026-05-07,-0.69,194.9,2023-05-12,84.81,86.1
SOXX,492.36,2026-05-07,506.94,2026-05-06,-2.88,371.3,2026-04-09,32.6,36.53,506.94,2026-05-06,-2.88,307.26,2026-03-30,60.24,64.99,506.94,2026-05-06,-2.88,259.9,2025-11-21,89.44,95.05,506.94,2026-05-06,-2.88,183.64,2025-05-07,168.12,176.06,506.94,2026-05-06,-2.88,307.26,2026-03-30,60.24,64.99,506.94,2026-05-06,-2.88,132.8,2023-05-12,270.77,281.74
