,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,137.9,2026-03-24,148.72,2026-02-26,-7.28,135.58,2026-03-20,1.71,9.69,148.72,2026-02-26,-7.28,135.58,2026-03-20,1.71,9.69,148.72,2026-02-26,-7.28,133.1,2025-11-21,3.61,11.74,148.72,2026-02-26,-7.28,99.03,2025-04-07,39.25,50.17,148.72,2026-02-26,-7.28,135.58,2026-03-20,1.71,9.69,148.72,2026-02-26,-7.28,83.69,2023-03-27,64.78,77.71
VOO,602.38,2026-03-24,638.0,2026-02-25,-5.58,594.57,2026-03-20,1.31,7.3,641.81,2026-01-28,-6.14,594.57,2026-03-20,1.31,7.95,641.81,2026-01-28,-6.14,594.57,2026-03-20,1.31,7.95,641.81,2026-01-28,-6.14,438.94,2025-04-07,37.24,46.22,641.81,2026-01-28,-6.14,594.57,2026-03-20,1.31,7.95,641.81,2026-01-28,-6.14,348.49,2023-03-28,72.85,84.17
VTI,323.18,2026-03-24,342.13,2026-02-25,-5.54,318.57,2026-03-20,1.45,7.4,344.42,2026-01-28,-6.17,318.57,2026-03-20,1.45,8.11,344.42,2026-01-28,-6.17,318.54,2025-11-21,1.46,8.13,344.42,2026-01-28,-6.17,234.39,2025-04-07,37.88,46.94,344.42,2026-01-28,-6.17,318.57,2026-03-20,1.45,8.11,344.42,2026-01-28,-6.17,188.97,2023-03-28,71.02,82.26
SOXX,341.02,2026-03-24,368.59,2026-02-25,-7.48,316.03,2026-03-09,7.91,16.63,368.59,2026-02-25,-7.48,300.92,2025-12-31,13.32,22.49,368.59,2026-02-25,-7.48,259.9,2025-11-21,31.21,41.82,368.59,2026-02-25,-7.48,147.37,2025-04-07,131.41,150.12,368.59,2026-02-25,-7.48,308.37,2026-01-02,10.59,19.53,368.59,2026-02-25,-7.48,128.82,2023-04-27,164.73,186.13
