,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,161.51,2026-08-27,162.71,2026-08-14,-0.73,153.77,2026-07-30,5.04,5.81,162.71,2026-08-14,-0.73,150.66,2026-06-09,7.21,8.0,162.71,2026-08-14,-0.73,133.17,2026-03-30,21.29,22.18,162.71,2026-08-14,-0.73,129.62,2025-09-02,24.61,25.53,162.71,2026-08-14,-0.73,133.17,2026-03-30,21.29,22.18,162.71,2026-08-14,-0.73,84.13,2023-10-27,91.97,93.39
VOO,708.85,2026-08-27,716.39,2026-08-13,-1.05,675.21,2026-07-30,4.98,6.1,716.39,2026-08-13,-1.05,662.39,2026-06-09,7.01,8.15,716.39,2026-08-13,-1.05,576.78,2026-03-30,22.9,24.2,716.39,2026-08-13,-1.05,576.78,2026-03-30,22.9,24.2,716.39,2026-08-13,-1.05,576.78,2026-03-30,22.9,24.2,716.39,2026-08-13,-1.05,362.85,2023-10-27,95.36,97.43
VTI,380.67,2026-08-27,385.12,2026-08-13,-1.16,362.64,2026-07-30,4.97,6.2,385.12,2026-08-13,-1.16,355.26,2026-06-09,7.15,8.41,385.12,2026-08-13,-1.16,309.51,2026-03-30,22.99,24.43,385.12,2026-08-13,-1.16,309.51,2026-03-30,22.99,24.43,385.12,2026-08-13,-1.16,309.51,2026-03-30,22.99,24.43,385.12,2026-08-13,-1.16,195.33,2023-10-27,94.89,97.16
SOXX,524.17,2026-08-27,566.02,2026-08-17,-7.39,485.71,2026-08-03,7.92,16.53,655.95,2026-06-22,-20.09,464.08,2026-07-29,12.95,41.34,655.95,2026-06-22,-20.09,307.11,2026-03-30,70.68,113.59,655.95,2026-06-22,-20.09,237.04,2025-09-02,121.13,176.72,655.95,2026-06-22,-20.09,307.11,2026-03-30,70.68,113.59,655.95,2026-06-22,-20.09,142.06,2023-10-31,268.99,361.76
