,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,158.03,2026-09-15,162.56,2026-08-17,-2.79,157.66,2026-09-15,0.23,3.11,162.71,2026-08-14,-2.88,152.13,2026-07-29,3.88,6.95,162.71,2026-08-14,-2.88,133.17,2026-03-30,18.67,22.18,162.71,2026-08-14,-2.88,132.62,2025-11-21,19.16,22.69,162.71,2026-08-14,-2.88,133.17,2026-03-30,18.67,22.18,162.71,2026-08-14,-2.88,84.13,2023-10-27,87.83,93.39
VOO,696.2,2026-09-15,714.05,2026-08-17,-2.5,695.09,2026-09-15,0.16,2.73,716.39,2026-08-13,-2.82,668.1,2026-06-26,4.21,7.23,716.39,2026-08-13,-2.82,576.78,2026-03-30,20.7,24.2,716.39,2026-08-13,-2.82,576.78,2026-03-30,20.7,24.2,716.39,2026-08-13,-2.82,576.78,2026-03-30,20.7,24.2,716.39,2026-08-13,-2.82,362.85,2023-10-27,91.87,97.43
VTI,372.84,2026-09-15,384.05,2026-08-17,-2.92,372.2,2026-09-15,0.17,3.18,385.12,2026-08-13,-3.19,359.95,2026-06-26,3.58,6.99,385.12,2026-08-13,-3.19,309.51,2026-03-30,20.46,24.43,385.12,2026-08-13,-3.19,309.51,2026-03-30,20.46,24.43,385.12,2026-08-13,-3.19,309.51,2026-03-30,20.46,24.43,385.12,2026-08-13,-3.19,195.33,2023-10-27,90.88,97.16
SOXX,498.85,2026-09-15,565.65,2026-08-17,-11.81,488.89,2026-09-03,2.04,15.7,655.52,2026-06-22,-23.9,463.78,2026-07-29,7.56,41.34,655.52,2026-06-22,-23.9,306.91,2026-03-30,62.54,113.59,655.52,2026-06-22,-23.9,253.18,2025-09-15,97.03,158.91,655.52,2026-06-22,-23.9,306.91,2026-03-30,62.54,113.59,655.52,2026-06-22,-23.9,141.96,2023-10-31,251.4,361.76
