,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,159.22,2026-09-17,162.2,2026-08-28,-1.84,156.48,2026-09-16,1.75,3.66,162.71,2026-08-14,-2.14,152.13,2026-07-29,4.66,6.95,162.71,2026-08-14,-2.14,133.17,2026-03-30,19.56,22.18,162.71,2026-08-14,-2.14,132.62,2025-11-21,20.06,22.69,162.71,2026-08-14,-2.14,133.17,2026-03-30,19.56,22.18,162.71,2026-08-14,-2.14,84.13,2023-10-27,89.24,93.39
VOO,701.03,2026-09-17,712.67,2026-08-28,-1.63,689.04,2026-09-16,1.74,3.43,716.39,2026-08-13,-2.14,668.1,2026-06-26,4.93,7.23,716.39,2026-08-13,-2.14,576.78,2026-03-30,21.54,24.2,716.39,2026-08-13,-2.14,576.78,2026-03-30,21.54,24.2,716.39,2026-08-13,-2.14,576.78,2026-03-30,21.54,24.2,716.39,2026-08-13,-2.14,362.85,2023-10-27,93.2,97.43
VTI,375.34,2026-09-17,382.25,2026-08-28,-1.81,368.93,2026-09-16,1.74,3.61,385.12,2026-08-13,-2.54,359.95,2026-06-26,4.28,6.99,385.12,2026-08-13,-2.54,309.51,2026-03-30,21.27,24.43,385.12,2026-08-13,-2.54,309.51,2026-03-30,21.27,24.43,385.12,2026-08-13,-2.54,309.51,2026-03-30,21.27,24.43,385.12,2026-08-13,-2.54,195.33,2023-10-27,92.16,97.16
SOXX,519.1,2026-09-17,537.65,2026-08-19,-3.45,488.89,2026-09-03,6.18,9.97,655.52,2026-06-22,-20.81,463.78,2026-07-29,11.93,41.34,655.52,2026-06-22,-20.81,306.91,2026-03-30,69.14,113.59,655.52,2026-06-22,-20.81,254.01,2025-09-17,104.36,158.07,655.52,2026-06-22,-20.81,306.91,2026-03-30,69.14,113.59,655.52,2026-06-22,-20.81,141.96,2023-10-31,265.66,361.76
