,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,154.85,2026-06-25,158.84,2026-06-02,-2.51,150.66,2026-06-09,2.78,5.43,158.84,2026-06-02,-2.51,133.17,2026-03-30,16.28,19.27,158.84,2026-06-02,-2.51,133.17,2026-03-30,16.28,19.27,158.84,2026-06-02,-2.51,123.85,2025-06-25,25.03,28.25,158.84,2026-06-02,-2.51,133.17,2026-03-30,16.28,19.27,158.84,2026-06-02,-2.51,84.13,2023-10-27,84.05,88.79
VOO,675.71,2026-06-25,699.15,2026-06-02,-3.35,664.32,2026-06-09,1.71,5.24,699.15,2026-06-02,-3.35,578.46,2026-03-30,16.81,20.86,699.15,2026-06-02,-3.35,578.46,2026-03-30,16.81,20.86,699.15,2026-06-02,-3.35,551.73,2025-06-25,22.47,26.72,699.15,2026-06-02,-3.35,578.46,2026-03-30,16.81,20.86,699.15,2026-06-02,-3.35,363.91,2023-10-27,85.68,92.12
VTI,363.98,2026-06-25,374.7,2026-06-02,-2.86,356.28,2026-06-09,2.16,5.17,374.7,2026-06-02,-2.86,310.4,2026-03-30,17.26,20.72,374.7,2026-06-02,-2.86,310.4,2026-03-30,17.26,20.72,374.7,2026-06-02,-2.86,295.28,2025-06-25,23.27,26.9,374.7,2026-06-02,-2.86,310.4,2026-03-30,17.26,20.72,374.7,2026-06-02,-2.86,195.89,2023-10-27,85.81,91.28
SOXX,625.2,2026-06-25,655.95,2026-06-22,-4.69,521.99,2026-06-09,19.77,25.66,655.95,2026-06-22,-4.69,307.11,2026-03-30,103.57,113.59,655.95,2026-06-22,-4.69,300.78,2025-12-31,107.86,118.08,655.95,2026-06-22,-4.69,231.25,2025-08-01,170.36,183.65,655.95,2026-06-22,-4.69,307.11,2026-03-30,103.57,113.59,655.95,2026-06-22,-4.69,142.06,2023-10-31,340.11,361.76
