,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,155.21,2026-05-21,156.42,2026-05-14,-0.77,147.7,2026-04-23,5.08,5.9,156.42,2026-05-14,-0.77,133.65,2026-03-30,16.13,17.04,156.42,2026-05-14,-0.77,133.1,2025-11-21,16.61,17.52,156.42,2026-05-14,-0.77,118.77,2025-05-23,30.68,31.7,156.42,2026-05-14,-0.77,133.65,2026-03-30,16.13,17.04,156.42,2026-05-14,-0.77,84.44,2023-10-27,83.81,85.25
VOO,682.84,2026-05-21,689.1,2026-05-14,-0.91,645.66,2026-04-23,5.76,6.73,689.1,2026-05-14,-0.91,578.46,2026-03-30,18.04,19.13,689.1,2026-05-14,-0.91,578.46,2026-03-30,18.04,19.13,689.1,2026-05-14,-0.91,522.84,2025-05-23,30.6,31.8,689.1,2026-05-14,-0.91,578.46,2026-03-30,18.04,19.13,689.1,2026-05-14,-0.91,361.7,2023-05-24,88.79,90.52
VTI,365.09,2026-05-21,368.25,2026-05-14,-0.86,346.55,2026-04-23,5.35,6.26,368.25,2026-05-14,-0.86,310.4,2026-03-30,17.62,18.64,368.25,2026-05-14,-0.86,310.4,2026-03-30,17.62,18.64,368.25,2026-05-14,-0.86,279.69,2025-05-23,30.53,31.66,368.25,2026-05-14,-0.86,310.4,2026-03-30,17.62,18.64,368.25,2026-05-14,-0.86,195.63,2023-05-24,86.62,88.23
SOXX,524.71,2026-05-21,533.74,2026-05-11,-1.69,431.74,2026-04-28,21.53,23.63,533.74,2026-05-11,-1.69,307.26,2026-03-30,70.77,73.71,533.74,2026-05-11,-1.69,259.9,2025-11-21,101.89,105.36,533.74,2026-05-11,-1.69,198.66,2025-05-23,164.12,168.67,533.74,2026-05-11,-1.69,307.26,2026-03-30,70.77,73.71,533.74,2026-05-11,-1.69,139.2,2023-05-24,276.95,283.44
