,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,139.37,2026-04-02,144.67,2026-03-10,-3.66,133.65,2026-03-30,4.28,8.25,148.72,2026-02-26,-6.29,133.65,2026-03-30,4.28,11.28,148.72,2026-02-26,-6.29,133.1,2025-11-21,4.71,11.74,148.72,2026-02-26,-6.29,99.03,2025-04-07,40.73,50.17,148.72,2026-02-26,-6.29,133.65,2026-03-30,4.28,11.28,148.72,2026-02-26,-6.29,84.44,2023-10-27,65.05,76.13
VOO,602.99,2026-04-02,628.52,2026-03-05,-4.06,578.46,2026-03-30,4.24,8.65,639.79,2026-01-28,-5.75,578.46,2026-03-30,4.24,10.6,639.79,2026-01-28,-5.75,578.46,2026-03-30,4.24,10.6,639.79,2026-01-28,-5.75,437.55,2025-04-07,37.81,46.22,639.79,2026-01-28,-5.75,578.46,2026-03-30,4.24,10.6,639.79,2026-01-28,-5.75,356.27,2023-05-04,69.25,79.58
VTI,323.76,2026-04-02,337.3,2026-03-05,-4.02,310.4,2026-03-30,4.3,8.67,343.34,2026-01-28,-5.7,310.4,2026-03-30,4.3,10.61,343.34,2026-01-28,-5.7,310.4,2026-03-30,4.3,10.61,343.34,2026-01-28,-5.7,233.66,2025-04-07,38.56,46.94,343.34,2026-01-28,-5.7,310.4,2026-03-30,4.3,10.61,343.34,2026-01-28,-5.7,192.28,2023-05-04,68.38,78.56
SOXX,339.61,2026-04-02,347.68,2026-03-25,-2.32,307.26,2026-03-30,10.53,13.15,368.59,2026-02-25,-7.86,307.26,2026-03-30,10.53,19.96,368.59,2026-02-25,-7.86,259.9,2025-11-21,30.67,41.82,368.59,2026-02-25,-7.86,147.37,2025-04-07,130.45,150.12,368.59,2026-02-25,-7.86,307.26,2026-03-30,10.53,19.96,368.59,2026-02-25,-7.86,128.82,2023-04-27,163.63,186.13
