,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,160.11,2026-09-02,162.71,2026-08-14,-1.6,158.51,2026-08-04,1.01,2.65,162.71,2026-08-14,-1.6,150.66,2026-06-09,6.28,8.0,162.71,2026-08-14,-1.6,133.17,2026-03-30,20.23,22.18,162.71,2026-08-14,-1.6,129.62,2025-09-02,23.53,25.53,162.71,2026-08-14,-1.6,133.17,2026-03-30,20.23,22.18,162.71,2026-08-14,-1.6,84.13,2023-10-27,90.3,93.39
VOO,703.41,2026-09-02,716.39,2026-08-13,-1.81,698.14,2026-09-01,0.75,2.61,716.39,2026-08-13,-1.81,662.39,2026-06-09,6.19,8.15,716.39,2026-08-13,-1.81,576.78,2026-03-30,21.95,24.2,716.39,2026-08-13,-1.81,576.78,2026-03-30,21.95,24.2,716.39,2026-08-13,-1.81,576.78,2026-03-30,21.95,24.2,716.39,2026-08-13,-1.81,362.85,2023-10-27,93.86,97.43
VTI,376.88,2026-09-02,385.12,2026-08-13,-2.14,374.15,2026-09-01,0.73,2.93,385.12,2026-08-13,-2.14,355.26,2026-06-09,6.09,8.41,385.12,2026-08-13,-2.14,309.51,2026-03-30,21.77,24.43,385.12,2026-08-13,-2.14,309.51,2026-03-30,21.77,24.43,385.12,2026-08-13,-2.14,309.51,2026-03-30,21.77,24.43,385.12,2026-08-13,-2.14,195.33,2023-10-27,92.95,97.16
SOXX,501.44,2026-09-02,566.02,2026-08-17,-11.41,493.31,2026-09-02,1.65,14.74,655.95,2026-06-22,-23.56,464.08,2026-07-29,8.05,41.34,655.95,2026-06-22,-23.56,307.11,2026-03-30,63.27,113.59,655.95,2026-06-22,-23.56,237.64,2025-09-04,111.01,176.03,655.95,2026-06-22,-23.56,307.11,2026-03-30,63.27,113.59,655.95,2026-06-22,-23.56,142.06,2023-10-31,252.99,361.76
