,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,160.06,2026-08-18,162.71,2026-08-14,-1.63,152.13,2026-07-29,5.21,6.95,162.71,2026-08-14,-1.63,150.66,2026-06-09,6.24,8.0,162.71,2026-08-14,-1.63,133.17,2026-03-30,20.19,22.18,162.71,2026-08-14,-1.63,129.59,2025-08-20,23.52,25.56,162.71,2026-08-14,-1.63,133.17,2026-03-30,20.19,22.18,162.71,2026-08-14,-1.63,84.13,2023-10-27,90.24,93.39
VOO,705.4,2026-08-18,716.39,2026-08-13,-1.53,670.16,2026-07-29,5.26,6.9,716.39,2026-08-13,-1.53,662.39,2026-06-09,6.49,8.15,716.39,2026-08-13,-1.53,576.78,2026-03-30,22.3,24.2,716.39,2026-08-13,-1.53,575.06,2025-08-20,22.67,24.58,716.39,2026-08-13,-1.53,576.78,2026-03-30,22.3,24.2,716.39,2026-08-13,-1.53,362.85,2023-10-27,94.41,97.43
VTI,379.04,2026-08-18,385.12,2026-08-13,-1.58,360.2,2026-07-29,5.23,6.92,385.12,2026-08-13,-1.58,355.26,2026-06-09,6.69,8.41,385.12,2026-08-13,-1.58,309.51,2026-03-30,22.46,24.43,385.12,2026-08-13,-1.58,307.65,2025-08-20,23.21,25.18,385.12,2026-08-13,-1.58,309.51,2026-03-30,22.46,24.43,385.12,2026-08-13,-1.58,195.33,2023-10-27,94.05,97.16
SOXX,531.39,2026-08-18,566.02,2026-08-17,-6.12,464.08,2026-07-29,14.5,21.97,655.95,2026-06-22,-18.99,464.08,2026-07-29,14.5,41.34,655.95,2026-06-22,-18.99,307.11,2026-03-30,73.03,113.59,655.95,2026-06-22,-18.99,236.0,2025-08-20,125.17,177.95,655.95,2026-06-22,-18.99,307.11,2026-03-30,73.03,113.59,655.95,2026-06-22,-18.99,142.06,2023-10-31,274.07,361.76
