,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,139.55,2026-03-19,149.07,2026-02-26,-6.39,137.9,2026-03-19,1.2,8.1,149.07,2026-02-26,-6.39,137.9,2026-03-19,1.2,8.1,149.07,2026-02-26,-6.39,133.41,2025-11-21,4.6,11.74,149.07,2026-02-26,-6.39,99.27,2025-04-07,40.58,50.17,149.07,2026-02-26,-6.39,137.9,2026-03-19,1.2,8.1,149.07,2026-02-26,-6.39,82.77,2023-03-24,68.6,80.1
VOO,606.75,2026-03-19,638.0,2026-02-25,-4.9,602.54,2026-03-19,0.7,5.89,641.81,2026-01-28,-5.46,602.54,2026-03-19,0.7,6.52,641.81,2026-01-28,-5.46,596.69,2025-11-21,1.69,7.56,641.81,2026-01-28,-5.46,438.94,2025-04-07,38.23,46.22,641.81,2026-01-28,-5.46,602.54,2026-03-19,0.7,6.52,641.81,2026-01-28,-5.46,344.68,2023-03-24,76.03,86.21
VTI,325.44,2026-03-19,342.13,2026-02-25,-4.88,322.76,2026-03-19,0.83,6.0,344.42,2026-01-28,-5.51,322.76,2026-03-19,0.83,6.71,344.42,2026-01-28,-5.51,318.54,2025-11-21,2.17,8.13,344.42,2026-01-28,-5.51,234.39,2025-04-07,38.85,46.94,344.42,2026-01-28,-5.51,322.76,2026-03-19,0.83,6.71,344.42,2026-01-28,-5.51,186.57,2023-03-24,74.43,84.6
SOXX,340.2,2026-03-19,368.59,2026-02-25,-7.7,316.03,2026-03-09,7.65,16.63,368.59,2026-02-25,-7.7,284.25,2025-12-17,19.68,29.67,368.59,2026-02-25,-7.7,259.9,2025-11-21,30.9,41.82,368.59,2026-02-25,-7.7,147.37,2025-04-07,130.85,150.12,368.59,2026-02-25,-7.7,308.37,2026-01-02,10.32,19.53,368.59,2026-02-25,-7.7,128.82,2023-04-27,164.09,186.13
