,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,141.49,2026-03-16,149.07,2026-02-26,-5.08,139.34,2026-03-13,1.54,6.98,149.07,2026-02-26,-5.08,138.22,2025-12-17,2.36,7.85,149.07,2026-02-26,-5.08,133.41,2025-11-21,6.05,11.74,149.07,2026-02-26,-5.08,99.27,2025-04-07,42.54,50.17,149.07,2026-02-26,-5.08,139.34,2026-03-13,1.54,6.98,149.07,2026-02-26,-5.08,82.66,2023-03-20,71.18,80.35
VOO,615.19,2026-03-16,638.0,2026-02-25,-3.58,608.25,2026-03-13,1.14,4.89,641.81,2026-01-28,-4.15,608.25,2026-03-13,1.14,5.52,641.81,2026-01-28,-4.15,596.69,2025-11-21,3.1,7.56,641.81,2026-01-28,-4.15,438.94,2025-04-07,40.15,46.22,641.81,2026-01-28,-4.15,608.25,2026-03-13,1.14,5.52,641.81,2026-01-28,-4.15,344.68,2023-03-24,78.48,86.21
VTI,329.46,2026-03-16,342.13,2026-02-25,-3.7,325.67,2026-03-13,1.16,5.05,344.42,2026-01-28,-4.34,325.67,2026-03-13,1.16,5.76,344.42,2026-01-28,-4.34,318.54,2025-11-21,3.43,8.13,344.42,2026-01-28,-4.34,234.39,2025-04-07,40.56,46.94,344.42,2026-01-28,-4.34,325.67,2026-03-13,1.16,5.76,344.42,2026-01-28,-4.34,186.57,2023-03-24,76.58,84.6
SOXX,337.83,2026-03-16,368.82,2026-02-25,-8.4,316.22,2026-03-09,6.83,16.63,368.82,2026-02-25,-8.4,284.43,2025-12-17,18.77,29.67,368.82,2026-02-25,-8.4,253.62,2025-09-15,33.2,45.42,368.82,2026-02-25,-8.4,147.46,2025-04-07,129.1,150.12,368.82,2026-02-25,-8.4,308.56,2026-01-02,9.49,19.53,368.82,2026-02-25,-8.4,128.9,2023-04-27,162.09,186.13
