,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,148.76,2026-04-21,151.44,2026-04-17,-1.77,133.65,2026-03-30,11.31,13.31,151.44,2026-04-17,-1.77,133.65,2026-03-30,11.31,13.31,151.44,2026-04-17,-1.77,133.1,2025-11-21,11.77,13.78,151.44,2026-04-17,-1.77,106.43,2025-04-21,39.78,42.3,151.44,2026-04-17,-1.77,133.65,2026-03-30,11.31,13.31,151.44,2026-04-17,-1.77,84.44,2023-10-27,76.18,79.35
VOO,647.25,2026-04-21,654.88,2026-04-17,-1.17,578.46,2026-03-30,11.89,13.21,654.88,2026-04-17,-1.17,578.46,2026-03-30,11.89,13.21,654.88,2026-04-17,-1.17,578.46,2026-03-30,11.89,13.21,654.88,2026-04-17,-1.17,461.79,2025-04-21,40.16,41.81,654.88,2026-04-17,-1.17,578.46,2026-03-30,11.89,13.21,654.88,2026-04-17,-1.17,356.27,2023-05-04,81.67,83.81
VTI,347.84,2026-04-21,351.75,2026-04-17,-1.11,310.4,2026-03-30,12.06,13.32,351.75,2026-04-17,-1.11,310.4,2026-03-30,12.06,13.32,351.75,2026-04-17,-1.11,310.4,2026-03-30,12.06,13.32,351.75,2026-04-17,-1.11,247.02,2025-04-21,40.81,42.4,351.75,2026-04-17,-1.11,310.4,2026-03-30,12.06,13.32,351.75,2026-04-17,-1.11,192.28,2023-05-04,80.9,82.93
SOXX,420.7,2026-04-21,423.35,2026-04-21,-0.63,307.26,2026-03-30,36.92,37.78,423.35,2026-04-21,-0.63,307.26,2026-03-30,36.92,37.78,423.35,2026-04-21,-0.63,259.9,2025-11-21,61.87,62.89,423.35,2026-04-21,-0.63,159.24,2025-04-21,164.19,165.85,423.35,2026-04-21,-0.63,307.26,2026-03-30,36.92,37.78,423.35,2026-04-21,-0.63,128.82,2023-04-27,226.58,228.64
