,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,156.12,2026-07-01,158.84,2026-06-02,-1.71,150.66,2026-06-09,3.63,5.43,158.84,2026-06-02,-1.71,136.49,2026-04-02,14.38,16.37,158.84,2026-06-02,-1.71,133.17,2026-03-30,17.23,19.27,158.84,2026-06-02,-1.71,125.59,2025-08-01,24.31,26.48,158.84,2026-06-02,-1.71,133.17,2026-03-30,17.23,19.27,158.84,2026-06-02,-1.71,84.13,2023-10-27,85.56,88.79
VOO,685.46,2026-07-01,697.12,2026-06-02,-1.67,662.39,2026-06-09,3.48,5.24,697.12,2026-06-02,-1.67,591.31,2026-04-02,15.92,17.89,697.12,2026-06-02,-1.67,576.78,2026-03-30,18.84,20.86,697.12,2026-06-02,-1.67,559.2,2025-07-01,22.58,24.66,697.12,2026-06-02,-1.67,576.78,2026-03-30,18.84,20.86,697.12,2026-06-02,-1.67,362.85,2023-10-27,88.91,92.12
VTI,369.27,2026-07-01,373.63,2026-06-02,-1.17,355.26,2026-06-09,3.94,5.17,373.63,2026-06-02,-1.17,317.32,2026-04-02,16.37,17.75,373.63,2026-06-02,-1.17,309.51,2026-03-30,19.31,20.72,373.63,2026-06-02,-1.17,299.31,2025-07-01,23.38,24.83,373.63,2026-06-02,-1.17,309.51,2026-03-30,19.31,20.72,373.63,2026-06-02,-1.17,195.33,2023-10-27,89.05,91.28
SOXX,599.7,2026-07-01,655.95,2026-06-22,-8.58,521.99,2026-06-09,14.89,25.66,655.95,2026-06-22,-8.58,324.88,2026-04-02,84.59,101.91,655.95,2026-06-22,-8.58,300.78,2025-12-31,99.38,118.08,655.95,2026-06-22,-8.58,231.25,2025-08-01,159.33,183.65,655.95,2026-06-22,-8.58,307.11,2026-03-30,95.27,113.59,655.95,2026-06-22,-8.58,142.06,2023-10-31,322.16,361.76
