,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,156.95,2026-06-30,158.84,2026-06-02,-1.19,150.66,2026-06-09,4.18,5.43,158.84,2026-06-02,-1.19,134.94,2026-03-31,16.31,17.71,158.84,2026-06-02,-1.19,133.17,2026-03-30,17.86,19.27,158.84,2026-06-02,-1.19,125.59,2025-08-01,24.97,26.48,158.84,2026-06-02,-1.19,133.17,2026-03-30,17.86,19.27,158.84,2026-06-02,-1.19,84.13,2023-10-27,86.55,88.79
VOO,686.81,2026-06-30,697.12,2026-06-02,-1.48,662.39,2026-06-09,3.69,5.24,697.12,2026-06-02,-1.48,584.8,2026-03-31,17.44,19.21,697.12,2026-06-02,-1.48,576.78,2026-03-30,19.08,20.86,697.12,2026-06-02,-1.48,558.78,2025-06-30,22.91,24.76,697.12,2026-06-02,-1.48,576.78,2026-03-30,19.08,20.86,697.12,2026-06-02,-1.48,362.85,2023-10-27,89.28,92.12
VTI,370.04,2026-06-30,373.63,2026-06-02,-0.96,355.26,2026-06-09,4.16,5.17,373.63,2026-06-02,-0.96,313.85,2026-03-31,17.9,19.05,373.63,2026-06-02,-0.96,309.51,2026-03-30,19.56,20.72,373.63,2026-06-02,-0.96,299.11,2025-06-30,23.71,24.91,373.63,2026-06-02,-0.96,309.51,2026-03-30,19.56,20.72,373.63,2026-06-02,-0.96,195.33,2023-10-27,89.44,91.28
SOXX,640.76,2026-06-30,655.95,2026-06-22,-2.32,521.99,2026-06-09,22.75,25.66,655.95,2026-06-22,-2.32,314.73,2026-03-31,103.59,108.42,655.95,2026-06-22,-2.32,300.78,2025-12-31,113.03,118.08,655.95,2026-06-22,-2.32,231.25,2025-08-01,177.08,183.65,655.95,2026-06-22,-2.32,307.11,2026-03-30,108.64,113.59,655.95,2026-06-22,-2.32,142.06,2023-10-31,351.06,361.76
