,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,161.53,2026-08-12,162.0,2026-08-05,-0.29,152.13,2026-07-29,6.18,6.49,162.0,2026-08-05,-0.29,150.66,2026-06-09,7.22,7.53,162.0,2026-08-05,-0.29,133.17,2026-03-30,21.3,21.65,162.0,2026-08-05,-0.29,129.53,2025-08-12,24.71,25.07,162.0,2026-08-05,-0.29,133.17,2026-03-30,21.3,21.65,162.0,2026-08-05,-0.29,84.13,2023-10-27,91.99,92.55
VOO,710.17,2026-08-12,714.16,2026-08-05,-0.56,670.16,2026-07-29,5.97,6.57,714.16,2026-08-05,-0.56,662.39,2026-06-09,7.21,7.82,714.16,2026-08-05,-0.56,576.78,2026-03-30,23.13,23.82,714.16,2026-08-05,-0.56,575.06,2025-08-20,23.5,24.19,714.16,2026-08-05,-0.56,576.78,2026-03-30,23.13,23.82,714.16,2026-08-05,-0.56,362.85,2023-10-27,95.72,96.82
VTI,381.83,2026-08-12,383.29,2026-08-05,-0.38,360.2,2026-07-29,6.0,6.41,383.29,2026-08-05,-0.38,355.26,2026-06-09,7.48,7.89,383.29,2026-08-05,-0.38,309.51,2026-03-30,23.37,23.84,383.29,2026-08-05,-0.38,307.65,2025-08-20,24.11,24.59,383.29,2026-08-05,-0.38,309.51,2026-03-30,23.37,23.84,383.29,2026-08-05,-0.38,195.33,2023-10-27,95.48,96.23
SOXX,546.61,2026-08-12,575.88,2026-07-15,-5.08,464.08,2026-07-29,17.78,24.09,655.95,2026-06-22,-16.67,464.08,2026-07-29,17.78,41.34,655.95,2026-06-22,-16.67,307.11,2026-03-30,77.98,113.59,655.95,2026-06-22,-16.67,236.0,2025-08-20,131.62,177.95,655.95,2026-06-22,-16.67,307.11,2026-03-30,77.98,113.59,655.95,2026-06-22,-16.67,142.06,2023-10-31,284.79,361.76
