,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,154.33,2026-06-23,158.84,2026-06-02,-2.84,150.66,2026-06-09,2.44,5.43,158.84,2026-06-02,-2.84,133.17,2026-03-30,15.89,19.27,158.84,2026-06-02,-2.84,133.17,2026-03-30,15.89,19.27,158.84,2026-06-02,-2.84,121.07,2025-06-23,27.48,31.2,158.84,2026-06-02,-2.84,133.17,2026-03-30,15.89,19.27,158.84,2026-06-02,-2.84,84.13,2023-10-27,83.43,88.79
VOO,676.34,2026-06-23,699.15,2026-06-02,-3.26,664.32,2026-06-09,1.81,5.24,699.15,2026-06-02,-3.26,578.46,2026-03-30,16.92,20.86,699.15,2026-06-02,-3.26,578.46,2026-03-30,16.92,20.86,699.15,2026-06-02,-3.26,539.29,2025-06-23,25.41,29.64,699.15,2026-06-02,-3.26,578.46,2026-03-30,16.92,20.86,699.15,2026-06-02,-3.26,363.91,2023-10-27,85.86,92.12
VTI,363.7,2026-06-23,374.7,2026-06-02,-2.94,356.28,2026-06-09,2.08,5.17,374.7,2026-06-02,-2.94,310.4,2026-03-30,17.17,20.72,374.7,2026-06-02,-2.94,310.4,2026-03-30,17.17,20.72,374.7,2026-06-02,-2.94,288.56,2025-06-23,26.04,29.85,374.7,2026-06-02,-2.94,310.4,2026-03-30,17.17,20.72,374.7,2026-06-02,-2.94,195.89,2023-10-27,85.66,91.28
SOXX,603.39,2026-06-23,655.95,2026-06-22,-8.01,521.99,2026-06-09,15.59,25.66,655.95,2026-06-22,-8.01,307.11,2026-03-30,96.47,113.59,655.95,2026-06-22,-8.01,294.18,2025-12-19,105.11,122.98,655.95,2026-06-22,-8.01,220.83,2025-06-23,173.24,197.04,655.95,2026-06-22,-8.01,307.11,2026-03-30,96.47,113.59,655.95,2026-06-22,-8.01,142.06,2023-10-31,324.76,361.76
