,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,159.05,2026-09-24,161.78,2026-08-28,-1.69,156.08,2026-09-16,1.9,3.66,162.29,2026-08-14,-2.0,151.74,2026-07-29,4.82,6.95,162.29,2026-08-14,-2.0,132.83,2026-03-30,19.74,22.18,162.29,2026-08-14,-2.0,132.28,2025-11-21,20.24,22.69,162.29,2026-08-14,-2.0,132.83,2026-03-30,19.74,22.18,162.29,2026-08-14,-2.0,83.92,2023-10-27,89.53,93.39
VOO,706.99,2026-09-24,714.3,2026-09-22,-1.02,689.04,2026-09-16,2.61,3.67,716.39,2026-08-13,-1.31,668.1,2026-06-26,5.82,7.23,716.39,2026-08-13,-1.31,576.78,2026-03-30,22.58,24.2,716.39,2026-08-13,-1.31,576.78,2026-03-30,22.58,24.2,716.39,2026-08-13,-1.31,576.78,2026-03-30,22.58,24.2,716.39,2026-08-13,-1.31,362.85,2023-10-27,94.84,97.43
VTI,378.08,2026-09-24,382.25,2026-08-28,-1.09,368.93,2026-09-16,2.48,3.61,385.12,2026-08-13,-1.83,359.95,2026-06-26,5.04,6.99,385.12,2026-08-13,-1.83,309.51,2026-03-30,22.15,24.43,385.12,2026-08-13,-1.83,309.51,2026-03-30,22.15,24.43,385.12,2026-08-13,-1.83,309.51,2026-03-30,22.15,24.43,385.12,2026-08-13,-1.83,195.33,2023-10-27,93.56,97.16
SOXX,566.07,2026-09-24,573.52,2026-09-22,-1.3,488.89,2026-09-03,15.79,17.31,644.52,2026-06-30,-12.17,463.78,2026-07-29,22.06,38.97,655.52,2026-06-22,-13.65,306.91,2026-03-30,84.44,113.59,655.52,2026-06-22,-13.65,259.61,2025-11-21,118.05,152.51,655.52,2026-06-22,-13.65,306.91,2026-03-30,84.44,113.59,655.52,2026-06-22,-13.65,141.96,2023-10-31,298.75,361.76
