,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,152.63,2026-05-19,156.42,2026-05-14,-2.42,147.7,2026-04-23,3.34,5.9,156.42,2026-05-14,-2.42,133.65,2026-03-30,14.2,17.04,156.42,2026-05-14,-2.42,133.1,2025-11-21,14.67,17.52,156.42,2026-05-14,-2.42,118.77,2025-05-23,28.5,31.7,156.42,2026-05-14,-2.42,133.65,2026-03-30,14.2,17.04,156.42,2026-05-14,-2.42,84.44,2023-10-27,80.76,85.25
VOO,674.59,2026-05-19,689.1,2026-05-14,-2.11,645.66,2026-04-23,4.48,6.73,689.1,2026-05-14,-2.11,578.46,2026-03-30,16.62,19.13,689.1,2026-05-14,-2.11,578.46,2026-03-30,16.62,19.13,689.1,2026-05-14,-2.11,522.84,2025-05-23,29.02,31.8,689.1,2026-05-14,-2.11,578.46,2026-03-30,16.62,19.13,689.1,2026-05-14,-2.11,361.7,2023-05-24,86.51,90.52
VTI,360.06,2026-05-19,368.25,2026-05-14,-2.22,346.55,2026-04-23,3.9,6.26,368.25,2026-05-14,-2.22,310.4,2026-03-30,16.0,18.64,368.25,2026-05-14,-2.22,310.4,2026-03-30,16.0,18.64,368.25,2026-05-14,-2.22,279.69,2025-05-23,28.73,31.66,368.25,2026-05-14,-2.22,310.4,2026-03-30,16.0,18.64,368.25,2026-05-14,-2.22,195.63,2023-05-24,84.05,88.23
SOXX,496.74,2026-05-19,533.74,2026-05-11,-6.93,416.67,2026-04-21,19.22,28.1,533.74,2026-05-11,-6.93,307.26,2026-03-30,61.67,73.71,533.74,2026-05-11,-6.93,259.9,2025-11-21,91.13,105.36,533.74,2026-05-11,-6.93,198.66,2025-05-23,150.04,168.67,533.74,2026-05-11,-6.93,307.26,2026-03-30,61.67,73.71,533.74,2026-05-11,-6.93,139.2,2023-05-24,256.86,283.44
