,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,155.06,2026-05-06,155.17,2026-05-06,-0.07,143.57,2026-04-09,8.0,8.08,155.17,2026-05-06,-0.07,133.65,2026-03-30,16.02,16.1,155.17,2026-05-06,-0.07,133.1,2025-11-21,16.5,16.58,155.17,2026-05-06,-0.07,115.28,2025-05-07,34.51,34.6,155.17,2026-05-06,-0.07,133.65,2026-03-30,16.02,16.1,155.17,2026-05-06,-0.07,84.44,2023-10-27,83.64,83.77
VOO,674.66,2026-05-06,675.34,2026-05-06,-0.1,617.3,2026-04-08,9.29,9.4,675.34,2026-05-06,-0.1,578.46,2026-03-30,16.63,16.75,675.34,2026-05-06,-0.1,578.46,2026-03-30,16.63,16.75,675.34,2026-05-06,-0.1,505.05,2025-05-07,33.58,33.72,675.34,2026-05-06,-0.1,578.46,2026-03-30,16.63,16.75,675.34,2026-05-06,-0.1,360.81,2023-05-10,86.99,87.18
VTI,361.86,2026-05-06,362.27,2026-05-06,-0.11,331.58,2026-04-08,9.13,9.26,362.27,2026-05-06,-0.11,310.4,2026-03-30,16.58,16.71,362.27,2026-05-06,-0.11,310.4,2026-03-30,16.58,16.71,362.27,2026-05-06,-0.11,270.38,2025-05-07,33.83,33.98,362.27,2026-05-06,-0.11,310.4,2026-03-30,16.58,16.71,362.27,2026-05-06,-0.11,194.9,2023-05-12,85.66,85.87
SOXX,506.87,2026-05-06,506.94,2026-05-06,-0.01,362.13,2026-04-08,39.97,39.99,506.94,2026-05-06,-0.01,307.26,2026-03-30,64.96,64.99,506.94,2026-05-06,-0.01,259.9,2025-11-21,95.03,95.05,506.94,2026-05-06,-0.01,183.1,2025-05-06,176.83,176.86,506.94,2026-05-06,-0.01,307.26,2026-03-30,64.96,64.99,506.94,2026-05-06,-0.01,132.8,2023-05-12,281.69,281.74
