,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,155.18,2026-05-08,155.31,2026-05-07,-0.08,144.17,2026-04-13,7.64,7.73,155.31,2026-05-07,-0.08,133.65,2026-03-30,16.11,16.21,155.31,2026-05-07,-0.08,133.1,2025-11-21,16.59,16.69,155.31,2026-05-07,-0.08,116.05,2025-05-08,33.72,33.84,155.31,2026-05-07,-0.08,133.65,2026-03-30,16.11,16.21,155.31,2026-05-07,-0.08,84.44,2023-10-27,83.78,83.93
VOO,678.04,2026-05-08,678.53,2026-05-08,-0.07,621.98,2026-04-13,9.01,9.09,678.53,2026-05-08,-0.07,578.46,2026-03-30,17.21,17.3,678.53,2026-05-08,-0.07,578.46,2026-03-30,17.21,17.3,678.53,2026-05-08,-0.07,510.23,2025-05-08,32.89,32.98,678.53,2026-05-08,-0.07,578.46,2026-03-30,17.21,17.3,678.53,2026-05-08,-0.07,361.0,2023-05-12,87.82,87.96
VTI,362.87,2026-05-08,363.13,2026-05-08,-0.07,333.64,2026-04-13,8.76,8.84,363.13,2026-05-08,-0.07,310.4,2026-03-30,16.9,16.99,363.13,2026-05-08,-0.07,310.4,2026-03-30,16.9,16.99,363.13,2026-05-08,-0.07,273.27,2025-05-08,32.79,32.88,363.13,2026-05-08,-0.07,310.4,2026-03-30,16.9,16.99,363.13,2026-05-08,-0.07,194.9,2023-05-12,86.18,86.31
SOXX,520.3,2026-05-08,520.46,2026-05-08,-0.03,382.67,2026-04-10,35.97,36.01,520.46,2026-05-08,-0.03,307.26,2026-03-30,69.34,69.39,520.46,2026-05-08,-0.03,259.9,2025-11-21,100.19,100.25,520.46,2026-05-08,-0.03,189.26,2025-05-08,174.91,175.0,520.46,2026-05-08,-0.03,307.26,2026-03-30,69.34,69.39,520.46,2026-05-08,-0.03,132.8,2023-05-12,291.81,291.93
