,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,157.66,2026-06-18,158.84,2026-06-02,-0.74,150.66,2026-06-09,4.65,5.43,158.84,2026-06-02,-0.74,133.17,2026-03-30,18.39,19.27,158.84,2026-06-02,-0.74,133.17,2026-03-30,18.39,19.27,158.84,2026-06-02,-0.74,121.07,2025-06-23,30.23,31.2,158.84,2026-06-02,-0.74,133.17,2026-03-30,18.39,19.27,158.84,2026-06-02,-0.74,84.13,2023-10-27,87.39,88.79
VOO,688.11,2026-06-18,699.15,2026-06-02,-1.58,664.32,2026-06-09,3.58,5.24,699.15,2026-06-02,-1.58,578.46,2026-03-30,18.96,20.86,699.15,2026-06-02,-1.58,578.46,2026-03-30,18.96,20.86,699.15,2026-06-02,-1.58,539.29,2025-06-23,27.6,29.64,699.15,2026-06-02,-1.58,578.46,2026-03-30,18.96,20.86,699.15,2026-06-02,-1.58,363.91,2023-10-27,89.09,92.12
VTI,369.99,2026-06-18,374.7,2026-06-02,-1.26,356.28,2026-06-09,3.85,5.17,374.7,2026-06-02,-1.26,310.4,2026-03-30,19.2,20.72,374.7,2026-06-02,-1.26,310.4,2026-03-30,19.2,20.72,374.7,2026-06-02,-1.26,288.56,2025-06-23,28.22,29.85,374.7,2026-06-02,-1.26,310.4,2026-03-30,19.2,20.72,374.7,2026-06-02,-1.26,195.89,2023-10-27,88.88,91.28
SOXX,639.45,2026-06-18,644.43,2026-06-18,-0.77,506.31,2026-05-20,26.3,27.28,644.43,2026-06-18,-0.77,307.11,2026-03-30,108.21,109.83,644.43,2026-06-18,-0.77,284.12,2025-12-17,125.06,126.82,644.43,2026-06-18,-0.77,220.83,2025-06-23,189.57,191.82,644.43,2026-06-18,-0.77,307.11,2026-03-30,108.21,109.83,644.43,2026-06-18,-0.77,142.06,2023-10-31,350.14,353.65
