,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,150.48,2026-04-20,151.44,2026-04-17,-0.63,133.65,2026-03-30,12.59,13.31,151.44,2026-04-17,-0.63,133.65,2026-03-30,12.59,13.31,151.44,2026-04-17,-0.63,133.1,2025-11-21,13.06,13.78,151.44,2026-04-17,-0.63,106.43,2025-04-21,41.39,42.3,151.44,2026-04-17,-0.63,133.65,2026-03-30,12.59,13.31,151.44,2026-04-17,-0.63,84.44,2023-10-27,78.21,79.35
VOO,651.54,2026-04-20,654.88,2026-04-17,-0.51,578.46,2026-03-30,12.63,13.21,654.88,2026-04-17,-0.51,578.46,2026-03-30,12.63,13.21,654.88,2026-04-17,-0.51,578.46,2026-03-30,12.63,13.21,654.88,2026-04-17,-0.51,461.79,2025-04-21,41.09,41.81,654.88,2026-04-17,-0.51,578.46,2026-03-30,12.63,13.21,654.88,2026-04-17,-0.51,356.27,2023-05-04,82.88,83.81
VTI,350.21,2026-04-20,351.75,2026-04-17,-0.44,310.4,2026-03-30,12.83,13.32,351.75,2026-04-17,-0.44,310.4,2026-03-30,12.83,13.32,351.75,2026-04-17,-0.44,310.4,2026-03-30,12.83,13.32,351.75,2026-04-17,-0.44,247.02,2025-04-21,41.77,42.4,351.75,2026-04-17,-0.44,310.4,2026-03-30,12.83,13.32,351.75,2026-04-17,-0.44,192.28,2023-05-04,82.13,82.93
SOXX,417.55,2026-04-20,418.86,2026-04-20,-0.31,307.26,2026-03-30,35.89,36.32,418.86,2026-04-20,-0.31,307.26,2026-03-30,35.89,36.32,418.86,2026-04-20,-0.31,259.9,2025-11-21,60.66,61.16,418.86,2026-04-20,-0.31,159.24,2025-04-21,162.21,163.03,418.86,2026-04-20,-0.31,307.26,2026-03-30,35.89,36.32,418.86,2026-04-20,-0.31,128.82,2023-04-27,224.14,225.15
