,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,156.14,2026-07-21,158.43,2026-06-22,-1.45,153.26,2026-06-26,1.88,3.37,158.84,2026-06-02,-1.7,147.17,2026-04-23,6.1,7.93,158.84,2026-06-02,-1.7,133.17,2026-03-30,17.25,19.27,158.84,2026-06-02,-1.7,125.59,2025-08-01,24.33,26.48,158.84,2026-06-02,-1.7,133.17,2026-03-30,17.25,19.27,158.84,2026-06-02,-1.7,84.13,2023-10-27,85.58,88.79
VOO,687.87,2026-07-21,694.5,2026-07-15,-0.95,668.1,2026-06-26,2.96,3.95,697.12,2026-06-02,-1.33,643.79,2026-04-23,6.85,8.28,697.12,2026-06-02,-1.33,576.78,2026-03-30,19.26,20.86,697.12,2026-06-02,-1.33,562.64,2025-08-01,22.26,23.9,697.12,2026-06-02,-1.33,576.78,2026-03-30,19.26,20.86,697.12,2026-06-02,-1.33,362.85,2023-10-27,89.57,92.12
VTI,369.45,2026-07-21,372.97,2026-07-10,-0.94,359.95,2026-06-26,2.64,3.62,373.63,2026-06-02,-1.12,345.56,2026-04-23,6.91,8.12,373.63,2026-06-02,-1.12,309.51,2026-03-30,19.37,20.72,373.63,2026-06-02,-1.12,300.89,2025-08-01,22.79,24.17,373.63,2026-06-02,-1.12,309.51,2026-03-30,19.37,20.72,373.63,2026-06-02,-1.12,195.33,2023-10-27,89.14,91.28
SOXX,552.69,2026-07-21,655.95,2026-06-22,-15.74,498.54,2026-07-17,10.86,31.57,655.95,2026-06-22,-15.74,416.47,2026-04-21,32.71,57.5,655.95,2026-06-22,-15.74,307.11,2026-03-30,79.96,113.59,655.95,2026-06-22,-15.74,231.25,2025-08-01,139.0,183.65,655.95,2026-06-22,-15.74,307.11,2026-03-30,79.96,113.59,655.95,2026-06-22,-15.74,142.06,2023-10-31,289.07,361.76
