,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,160.77,2026-08-21,162.71,2026-08-14,-1.19,152.13,2026-07-29,5.68,6.95,162.71,2026-08-14,-1.19,150.66,2026-06-09,6.71,8.0,162.71,2026-08-14,-1.19,133.17,2026-03-30,20.73,22.18,162.71,2026-08-14,-1.19,129.62,2025-09-02,24.04,25.53,162.71,2026-08-14,-1.19,133.17,2026-03-30,20.73,22.18,162.71,2026-08-14,-1.19,84.13,2023-10-27,91.09,93.39
VOO,703.71,2026-08-21,716.39,2026-08-13,-1.77,670.16,2026-07-29,5.01,6.9,716.39,2026-08-13,-1.77,662.39,2026-06-09,6.24,8.15,716.39,2026-08-13,-1.77,576.78,2026-03-30,22.01,24.2,716.39,2026-08-13,-1.77,575.85,2025-08-21,22.2,24.41,716.39,2026-08-13,-1.77,576.78,2026-03-30,22.01,24.2,716.39,2026-08-13,-1.77,362.85,2023-10-27,93.94,97.43
VTI,378.24,2026-08-21,385.12,2026-08-13,-1.79,360.2,2026-07-29,5.01,6.92,385.12,2026-08-13,-1.79,355.26,2026-06-09,6.47,8.41,385.12,2026-08-13,-1.79,309.51,2026-03-30,22.21,24.43,385.12,2026-08-13,-1.79,308.26,2025-08-21,22.7,24.93,385.12,2026-08-13,-1.79,309.51,2026-03-30,22.21,24.43,385.12,2026-08-13,-1.79,195.33,2023-10-27,93.64,97.16
SOXX,520.05,2026-08-21,566.02,2026-08-17,-8.12,464.08,2026-07-29,12.06,21.97,655.95,2026-06-22,-20.72,464.08,2026-07-29,12.06,41.34,655.95,2026-06-22,-20.72,307.11,2026-03-30,69.33,113.59,655.95,2026-06-22,-20.72,237.04,2025-09-02,119.39,176.72,655.95,2026-06-22,-20.72,307.11,2026-03-30,69.33,113.59,655.95,2026-06-22,-20.72,142.06,2023-10-31,266.09,361.76
