,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,141.11,2026-03-09,149.07,2026-02-26,-5.34,139.35,2026-03-09,1.26,6.98,149.07,2026-02-26,-5.34,138.22,2025-12-17,2.09,7.85,149.07,2026-02-26,-5.34,133.17,2025-09-08,5.96,11.94,149.07,2026-02-26,-5.34,99.27,2025-04-07,42.15,50.17,149.07,2026-02-26,-5.34,139.35,2026-03-09,1.26,6.98,149.07,2026-02-26,-5.34,81.0,2023-03-15,74.22,84.05
VOO,615.74,2026-03-09,641.15,2026-02-11,-3.96,609.22,2026-03-09,1.07,5.24,641.81,2026-01-28,-4.06,609.22,2026-03-09,1.07,5.35,641.81,2026-01-28,-4.06,591.64,2025-09-09,4.07,8.48,641.81,2026-01-28,-4.06,438.94,2025-04-07,40.28,46.22,641.81,2026-01-28,-4.06,609.22,2026-03-09,1.07,5.35,641.81,2026-01-28,-4.06,335.63,2023-03-13,83.46,91.23
VTI,329.77,2026-03-09,344.3,2026-02-11,-4.22,326.13,2026-03-09,1.11,5.57,344.42,2026-01-28,-4.25,326.13,2026-03-09,1.11,5.61,344.42,2026-01-28,-4.25,317.66,2025-09-09,3.81,8.42,344.42,2026-01-28,-4.25,234.39,2025-04-07,40.69,46.94,344.42,2026-01-28,-4.25,326.13,2026-03-09,1.11,5.61,344.42,2026-01-28,-4.25,182.5,2023-03-13,80.7,88.73
SOXX,327.95,2026-03-09,368.82,2026-02-25,-11.08,316.22,2026-03-09,3.71,16.63,368.82,2026-02-25,-11.08,284.43,2025-12-17,15.3,29.67,368.82,2026-02-25,-11.08,246.35,2025-09-09,33.12,49.71,368.82,2026-02-25,-11.08,147.46,2025-04-07,122.4,150.12,368.82,2026-02-25,-11.08,308.56,2026-01-02,6.28,19.53,368.82,2026-02-25,-11.08,128.9,2023-04-27,154.42,186.13
