,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,156.29,2026-06-12,159.41,2026-06-02,-1.96,151.2,2026-06-09,3.37,5.43,159.41,2026-06-02,-1.96,133.65,2026-03-30,16.94,19.27,159.41,2026-06-02,-1.96,133.65,2026-03-30,16.94,19.27,159.41,2026-06-02,-1.96,121.5,2025-06-23,28.63,31.2,159.41,2026-06-02,-1.96,133.65,2026-03-30,16.94,19.27,159.41,2026-06-02,-1.96,84.44,2023-10-27,85.09,88.79
VOO,681.95,2026-06-12,699.15,2026-06-02,-2.46,664.32,2026-06-09,2.65,5.24,699.15,2026-06-02,-2.46,578.46,2026-03-30,17.89,20.86,699.15,2026-06-02,-2.46,578.46,2026-03-30,17.89,20.86,699.15,2026-06-02,-2.46,539.29,2025-06-23,26.45,29.64,699.15,2026-06-02,-2.46,578.46,2026-03-30,17.89,20.86,699.15,2026-06-02,-2.46,363.91,2023-10-27,87.4,92.12
VTI,366.36,2026-06-12,374.7,2026-06-02,-2.23,356.28,2026-06-09,2.83,5.17,374.7,2026-06-02,-2.23,310.4,2026-03-30,18.03,20.72,374.7,2026-06-02,-2.23,310.4,2026-03-30,18.03,20.72,374.7,2026-06-02,-2.23,288.56,2025-06-23,26.96,29.85,374.7,2026-06-02,-2.23,310.4,2026-03-30,18.03,20.72,374.7,2026-06-02,-2.23,195.89,2023-10-27,87.02,91.28
SOXX,596.25,2026-06-12,618.84,2026-06-03,-3.65,477.95,2026-05-19,24.75,29.48,618.84,2026-06-03,-3.65,307.26,2026-03-30,94.05,101.41,618.84,2026-06-03,-3.65,284.25,2025-12-17,109.76,117.71,618.84,2026-06-03,-3.65,218.9,2025-06-13,172.38,182.7,618.84,2026-06-03,-3.65,307.26,2026-03-30,94.05,101.41,618.84,2026-06-03,-3.65,142.12,2023-10-31,319.53,335.43
