,當前價格,更新時間,H_1M,H_Date_1M,From_H_%_1M,L_1M,L_Date_1M,From_L_%_1M,Range_%_1M,H_3M,H_Date_3M,From_H_%_3M,L_3M,L_Date_3M,From_L_%_3M,Range_%_3M,H_6M,H_Date_6M,From_H_%_6M,L_6M,L_Date_6M,From_L_%_6M,Range_%_6M,H_1Y,H_Date_1Y,From_H_%_1Y,L_1Y,L_Date_1Y,From_L_%_1Y,Range_%_1Y,H_YTD,H_Date_YTD,From_H_%_YTD,L_YTD,L_Date_YTD,From_L_%_YTD,Range_%_YTD,H_3Y,H_Date_3Y,From_H_%_3Y,L_3Y,L_Date_3Y,From_L_%_3Y,Range_%_3Y
VT,,2026-07-28,158.04,2026-07-06,,153.56,2026-07-23,,2.92,158.84,2026-06-02,,147.77,2026-04-29,,7.49,158.84,2026-06-02,,133.17,2026-03-30,,19.27,158.84,2026-06-02,,125.59,2025-08-01,,26.48,158.84,2026-06-02,,133.17,2026-03-30,,19.27,158.84,2026-06-02,,84.13,2023-10-27,,88.79
VOO,,2026-07-28,694.5,2026-07-15,,672.93,2026-06-29,,3.21,697.12,2026-06-02,,649.37,2026-04-29,,7.35,697.12,2026-06-02,,576.78,2026-03-30,,20.86,697.12,2026-06-02,,562.64,2025-08-01,,23.9,697.12,2026-06-02,,576.78,2026-03-30,,20.86,697.12,2026-06-02,,362.85,2023-10-27,,92.12
VTI,,2026-07-28,372.97,2026-07-10,,362.55,2026-06-29,,2.87,373.63,2026-06-02,,347.67,2026-04-29,,7.47,373.63,2026-06-02,,309.51,2026-03-30,,20.72,373.63,2026-06-02,,300.89,2025-08-01,,24.17,373.63,2026-06-02,,309.51,2026-03-30,,20.72,373.63,2026-06-02,,195.33,2023-10-27,,91.28
SOXX,,2026-07-28,644.94,2026-06-30,,498.54,2026-07-17,,29.37,655.95,2026-06-22,,431.54,2026-04-28,,52.0,655.95,2026-06-22,,307.11,2026-03-30,,113.59,655.95,2026-06-22,,231.25,2025-08-01,,183.65,655.95,2026-06-22,,307.11,2026-03-30,,113.59,655.95,2026-06-22,,142.06,2023-10-31,,361.76
